experiment_id,day_number,visitors_control,visitors_treatment,conversions_control,conversions_treatment,conversion_rate_control,conversion_rate_treatment,observed_lift,daily_visitors_this_day,daily_conversions_control,daily_conversions_treatment,sample_size_progress,device_type,region,traffic_source,segment,experiment_category,baseline_conversion_rate,true_treatment_effect,effect_type,final_outcome,final_p_value,final_z_statistic,final_lift,winner_binary
9,6,1680,1680,216,230,0.128571,0.136905,0.008333,247,32,27,0.4317,Desktop,US,Paid,Returning,Pricing,0.1321895519963455,0.0,null,inconclusive,0.6179286406184126,0.49878814421967677,0.0037821482602118095,0
9,7,1930,1930,252,267,0.13057,0.138342,0.007772,250,36,37,0.4959,Desktop,US,Paid,Returning,Pricing,0.1321895519963455,0.0,null,inconclusive,0.6179286406184126,0.49878814421967677,0.0037821482602118095,0
9,8,2196,2196,289,307,0.131603,0.1398,0.008197,266,37,40,0.5642,Desktop,US,Paid,Returning,Pricing,0.1321895519963455,0.0,null,inconclusive,0.6179286406184126,0.49878814421967677,0.0037821482602118095,0
9,9,2456,2456,326,336,0.132736,0.136808,0.004072,260,37,29,0.631,Desktop,US,Paid,Returning,Pricing,0.1321895519963455,0.0,null,inconclusive,0.6179286406184126,0.49878814421967677,0.0037821482602118095,0
9,10,2743,2743,363,367,0.132337,0.133795,0.001458,287,37,31,0.7048,Desktop,US,Paid,Returning,Pricing,0.1321895519963455,0.0,null,inconclusive,0.6179286406184126,0.49878814421967677,0.0037821482602118095,0
9,11,3054,3054,400,415,0.130976,0.135887,0.004912,311,37,48,0.7847,Desktop,US,Paid,Returning,Pricing,0.1321895519963455,0.0,null,inconclusive,0.6179286406184126,0.49878814421967677,0.0037821482602118095,0
9,12,3370,3370,433,453,0.128487,0.134421,0.005935,316,33,38,0.8659,Desktop,US,Paid,Returning,Pricing,0.1321895519963455,0.0,null,inconclusive,0.6179286406184126,0.49878814421967677,0.0037821482602118095,0
9,13,3660,3660,469,489,0.128142,0.133607,0.005464,290,36,36,0.9404,Desktop,US,Paid,Returning,Pricing,0.1321895519963455,0.0,null,inconclusive,0.6179286406184126,0.49878814421967677,0.0037821482602118095,0
9,14,3966,3966,513,528,0.129349,0.133132,0.003782,306,44,39,1.019,Desktop,US,Paid,Returning,Pricing,0.1321895519963455,0.0,null,inconclusive,0.6179286406184126,0.49878814421967677,0.0037821482602118095,0
10,1,1053,1053,149,120,0.1415,0.11396,-0.02754,1053,149,120,0.0656,Mobile,APAC,Social,New Users,CTA,0.15037233822532775,-0.0468038944557803,negative,control_wins,0.0,-12.906466966112703,-0.04745384710692603,0
10,2,2202,2202,324,244,0.147139,0.110808,-0.036331,1149,175,124,0.1372,Mobile,APAC,Social,New Users,CTA,0.15037233822532775,-0.0468038944557803,negative,control_wins,0.0,-12.906466966112703,-0.04745384710692603,0
10,3,3481,3481,525,378,0.150819,0.108589,-0.042229,1279,201,134,0.217,Mobile,APAC,Social,New Users,CTA,0.15037233822532775,-0.0468038944557803,negative,control_wins,0.0,-12.906466966112703,-0.04745384710692603,0
10,4,4693,4693,723,495,0.154059,0.105476,-0.048583,1212,198,117,0.2925,Mobile,APAC,Social,New Users,CTA,0.15037233822532775,-0.0468038944557803,negative,control_wins,0.0,-12.906466966112703,-0.04745384710692603,0
10,5,5802,5802,899,600,0.154947,0.103413,-0.051534,1109,176,105,0.3616,Mobile,APAC,Social,New Users,CTA,0.15037233822532775,-0.0468038944557803,negative,control_wins,0.0,-12.906466966112703,-0.04745384710692603,0
10,6,6904,6904,1047,711,0.151651,0.102984,-0.048667,1102,148,111,0.4303,Mobile,APAC,Social,New Users,CTA,0.15037233822532775,-0.0468038944557803,negative,control_wins,0.0,-12.906466966112703,-0.04745384710692603,0
10,7,8034,8034,1216,821,0.151357,0.102191,-0.049166,1130,169,110,0.5007,Mobile,APAC,Social,New Users,CTA,0.15037233822532775,-0.0468038944557803,negative,control_wins,0.0,-12.906466966112703,-0.04745384710692603,0
10,8,9068,9068,1373,915,0.151412,0.100904,-0.050507,1034,157,94,0.5652,Mobile,APAC,Social,New Users,CTA,0.15037233822532775,-0.0468038944557803,negative,control_wins,0.0,-12.906466966112703,-0.04745384710692603,0
10,9,10260,10260,1541,1041,0.150195,0.101462,-0.048733,1192,168,126,0.6395,Mobile,APAC,Social,New Users,CTA,0.15037233822532775,-0.0468038944557803,negative,control_wins,0.0,-12.906466966112703,-0.04745384710692603,0
10,10,11359,11359,1699,1143,0.149573,0.100625,-0.048948,1099,158,102,0.708,Mobile,APAC,Social,New Users,CTA,0.15037233822532775,-0.0468038944557803,negative,control_wins,0.0,-12.906466966112703,-0.04745384710692603,0
10,11,12626,12626,1886,1273,0.149374,0.100824,-0.048551,1267,187,130,0.787,Mobile,APAC,Social,New Users,CTA,0.15037233822532775,-0.0468038944557803,negative,control_wins,0.0,-12.906466966112703,-0.04745384710692603,0
10,12,13860,13860,2055,1396,0.148268,0.100722,-0.047547,1234,169,123,0.8639,Mobile,APAC,Social,New Users,CTA,0.15037233822532775,-0.0468038944557803,negative,control_wins,0.0,-12.906466966112703,-0.04745384710692603,0
10,13,15043,15043,2227,1519,0.148042,0.100977,-0.047065,1183,172,123,0.9376,Mobile,APAC,Social,New Users,CTA,0.15037233822532775,-0.0468038944557803,negative,control_wins,0.0,-12.906466966112703,-0.04745384710692603,0
10,14,16142,16142,2395,1629,0.148371,0.100917,-0.047454,1099,168,110,1.0061,Mobile,APAC,Social,New Users,CTA,0.15037233822532775,-0.0468038944557803,negative,control_wins,0.0,-12.906466966112703,-0.04745384710692603,0
11,1,578,578,24,4,0.041522,0.00692,-0.034602,578,24,4,0.0627,Desktop,US,Paid,New Users,Pricing,0.033499364030286416,-0.028045552730087322,negative,control_wins,0.0,-13.585904164140045,-0.028080104484109712,0
11,2,1206,1206,46,10,0.038143,0.008292,-0.029851,628,22,6,0.1309,Desktop,US,Paid,New Users,Pricing,0.033499364030286416,-0.028045552730087322,negative,control_wins,0.0,-13.585904164140045,-0.028080104484109712,0
11,3,1930,1930,73,12,0.037824,0.006218,-0.031606,724,27,2,0.2095,Desktop,US,Paid,New Users,Pricing,0.033499364030286416,-0.028045552730087322,negative,control_wins,0.0,-13.585904164140045,-0.028080104484109712,0
11,4,2502,2502,91,15,0.036371,0.005995,-0.030376,572,18,3,0.2716,Desktop,US,Paid,New Users,Pricing,0.033499364030286416,-0.028045552730087322,negative,control_wins,0.0,-13.585904164140045,-0.028080104484109712,0
11,5,3247,3247,108,23,0.033261,0.007083,-0.026178,745,17,8,0.3525,Desktop,US,Paid,New Users,Pricing,0.033499364030286416,-0.028045552730087322,negative,control_wins,0.0,-13.585904164140045,-0.028080104484109712,0
11,6,4000,4000,128,28,0.032,0.007,-0.025,753,20,5,0.4342,Desktop,US,Paid,New Users,Pricing,0.033499364030286416,-0.028045552730087322,negative,control_wins,0.0,-13.585904164140045,-0.028080104484109712,0
11,7,4576,4576,147,28,0.032124,0.006119,-0.026005,576,19,0,0.4967,Desktop,US,Paid,New Users,Pricing,0.033499364030286416,-0.028045552730087322,negative,control_wins,0.0,-13.585904164140045,-0.028080104484109712,0
11,8,5192,5192,174,33,0.033513,0.006356,-0.027157,616,27,5,0.5636,Desktop,US,Paid,New Users,Pricing,0.033499364030286416,-0.028045552730087322,negative,control_wins,0.0,-13.585904164140045,-0.028080104484109712,0
11,9,5824,5824,195,35,0.033482,0.00601,-0.027473,632,21,2,0.6322,Desktop,US,Paid,New Users,Pricing,0.033499364030286416,-0.028045552730087322,negative,control_wins,0.0,-13.585904164140045,-0.028080104484109712,0
11,10,6536,6536,213,38,0.032589,0.005814,-0.026775,712,18,3,0.7095,Desktop,US,Paid,New Users,Pricing,0.033499364030286416,-0.028045552730087322,negative,control_wins,0.0,-13.585904164140045,-0.028080104484109712,0
11,11,7212,7212,232,42,0.032169,0.005824,-0.026345,676,19,4,0.7829,Desktop,US,Paid,New Users,Pricing,0.033499364030286416,-0.028045552730087322,negative,control_wins,0.0,-13.585904164140045,-0.028080104484109712,0
11,12,7898,7898,264,46,0.033426,0.005824,-0.027602,686,32,4,0.8574,Desktop,US,Paid,New Users,Pricing,0.033499364030286416,-0.028045552730087322,negative,control_wins,0.0,-13.585904164140045,-0.028080104484109712,0
11,13,8606,8606,294,50,0.034162,0.00581,-0.028352,708,30,4,0.9342,Desktop,US,Paid,New Users,Pricing,0.033499364030286416,-0.028045552730087322,negative,control_wins,0.0,-13.585904164140045,-0.028080104484109712,0
11,14,9188,9188,313,55,0.034066,0.005986,-0.02808,582,19,5,0.9974,Desktop,US,Paid,New Users,Pricing,0.033499364030286416,-0.028045552730087322,negative,control_wins,0.0,-13.585904164140045,-0.028080104484109712,0
12,1,762,762,153,136,0.200787,0.178478,-0.02231,762,153,136,0.0708,Desktop,EU,Organic,New Users,CTA,0.19488467486753905,0.0,null,inconclusive,0.837015739177736,-0.2057121858901395,-0.001099605974525797,0
12,2,1616,1616,320,312,0.19802,0.193069,-0.00495,854,167,176,0.1501,Desktop,EU,Organic,New Users,CTA,0.19488467486753905,0.0,null,inconclusive,0.837015739177736,-0.2057121858901395,-0.001099605974525797,0
12,3,2336,2336,475,463,0.203339,0.198202,-0.005137,720,155,151,0.217,Desktop,EU,Organic,New Users,CTA,0.19488467486753905,0.0,null,inconclusive,0.837015739177736,-0.2057121858901395,-0.001099605974525797,0
12,4,3019,3019,600,597,0.198741,0.197748,-0.000994,683,125,134,0.2804,Desktop,EU,Organic,New Users,CTA,0.19488467486753905,0.0,null,inconclusive,0.837015739177736,-0.2057121858901395,-0.001099605974525797,0
12,5,3869,3869,782,735,0.202119,0.189972,-0.012148,850,182,138,0.3594,Desktop,EU,Organic,New Users,CTA,0.19488467486753905,0.0,null,inconclusive,0.837015739177736,-0.2057121858901395,-0.001099605974525797,0
12,6,4658,4658,930,898,0.199657,0.192787,-0.00687,789,148,163,0.4327,Desktop,EU,Organic,New Users,CTA,0.19488467486753905,0.0,null,inconclusive,0.837015739177736,-0.2057121858901395,-0.001099605974525797,0
12,7,5516,5516,1087,1057,0.197063,0.191624,-0.005439,858,157,159,0.5124,Desktop,EU,Organic,New Users,CTA,0.19488467486753905,0.0,null,inconclusive,0.837015739177736,-0.2057121858901395,-0.001099605974525797,0
12,8,6386,6386,1240,1211,0.194175,0.189634,-0.004541,870,153,154,0.5932,Desktop,EU,Organic,New Users,CTA,0.19488467486753905,0.0,null,inconclusive,0.837015739177736,-0.2057121858901395,-0.001099605974525797,0
12,9,7052,7052,1369,1344,0.194129,0.190584,-0.003545,666,129,133,0.655,Desktop,EU,Organic,New Users,CTA,0.19488467486753905,0.0,null,inconclusive,0.837015739177736,-0.2057121858901395,-0.001099605974525797,0
12,10,7821,7821,1524,1494,0.19486,0.191024,-0.003836,769,155,150,0.7265,Desktop,EU,Organic,New Users,CTA,0.19488467486753905,0.0,null,inconclusive,0.837015739177736,-0.2057121858901395,-0.001099605974525797,0
12,11,8561,8561,1672,1642,0.195304,0.1918,-0.003504,740,148,148,0.7952,Desktop,EU,Organic,New Users,CTA,0.19488467486753905,0.0,null,inconclusive,0.837015739177736,-0.2057121858901395,-0.001099605974525797,0
12,12,9359,9359,1824,1805,0.194893,0.192862,-0.00203,798,152,163,0.8693,Desktop,EU,Organic,New Users,CTA,0.19488467486753905,0.0,null,inconclusive,0.837015739177736,-0.2057121858901395,-0.001099605974525797,0
12,13,10195,10195,1971,1968,0.19333,0.193036,-0.000294,836,147,163,0.947,Desktop,EU,Organic,New Users,CTA,0.19488467486753905,0.0,null,inconclusive,0.837015739177736,-0.2057121858901395,-0.001099605974525797,0
12,14,10913,10913,2115,2103,0.193806,0.192706,-0.0011,718,144,135,1.0137,Desktop,EU,Organic,New Users,CTA,0.19488467486753905,0.0,null,inconclusive,0.837015739177736,-0.2057121858901395,-0.001099605974525797,0
13,1,1811,1811,291,319,0.160685,0.176146,0.015461,1811,291,319,0.0735,Desktop,LATAM,Organic,Returning,Pricing,0.1715152489360717,0.0,null,inconclusive,0.5569447615243455,0.587385601893116,0.0019766034691407752,0
13,2,3479,3479,560,576,0.160966,0.165565,0.004599,1668,269,257,0.1411,Desktop,LATAM,Organic,Returning,Pricing,0.1715152489360717,0.0,null,inconclusive,0.5569447615243455,0.587385601893116,0.0019766034691407752,0
13,3,4989,4989,823,812,0.164963,0.162758,-0.002205,1510,263,236,0.2024,Desktop,LATAM,Organic,Returning,Pricing,0.1715152489360717,0.0,null,inconclusive,0.5569447615243455,0.587385601893116,0.0019766034691407752,0
13,4,6882,6882,1178,1128,0.171171,0.163906,-0.007265,1893,355,316,0.2791,Desktop,LATAM,Organic,Returning,Pricing,0.1715152489360717,0.0,null,inconclusive,0.5569447615243455,0.587385601893116,0.0019766034691407752,0
13,5,8492,8492,1432,1418,0.168629,0.166981,-0.001649,1610,254,290,0.3444,Desktop,LATAM,Organic,Returning,Pricing,0.1715152489360717,0.0,null,inconclusive,0.5569447615243455,0.587385601893116,0.0019766034691407752,0
13,6,10429,10429,1777,1760,0.17039,0.16876,-0.00163,1937,345,342,0.423,Desktop,LATAM,Organic,Returning,Pricing,0.1715152489360717,0.0,null,inconclusive,0.5569447615243455,0.587385601893116,0.0019766034691407752,0
13,7,12147,12147,2060,2057,0.169589,0.169342,-0.000247,1718,283,297,0.4927,Desktop,LATAM,Organic,Returning,Pricing,0.1715152489360717,0.0,null,inconclusive,0.5569447615243455,0.587385601893116,0.0019766034691407752,0
13,8,13948,13948,2375,2363,0.170275,0.169415,-0.00086,1801,315,306,0.5657,Desktop,LATAM,Organic,Returning,Pricing,0.1715152489360717,0.0,null,inconclusive,0.5569447615243455,0.587385601893116,0.0019766034691407752,0
13,9,15906,15906,2666,2706,0.16761,0.170124,0.002515,1958,291,343,0.6452,Desktop,LATAM,Organic,Returning,Pricing,0.1715152489360717,0.0,null,inconclusive,0.5569447615243455,0.587385601893116,0.0019766034691407752,0
13,10,17859,17859,2992,3025,0.167535,0.169382,0.001848,1953,326,319,0.7244,Desktop,LATAM,Organic,Returning,Pricing,0.1715152489360717,0.0,null,inconclusive,0.5569447615243455,0.587385601893116,0.0019766034691407752,0
13,11,19552,19552,3287,3315,0.168116,0.169548,0.001432,1693,295,290,0.7931,Desktop,LATAM,Organic,Returning,Pricing,0.1715152489360717,0.0,null,inconclusive,0.5569447615243455,0.587385601893116,0.0019766034691407752,0
13,12,21159,21159,3569,3598,0.168675,0.170046,0.001371,1607,282,283,0.8582,Desktop,LATAM,Organic,Returning,Pricing,0.1715152489360717,0.0,null,inconclusive,0.5569447615243455,0.587385601893116,0.0019766034691407752,0
13,13,23065,23065,3870,3927,0.167787,0.170258,0.002471,1906,301,329,0.9355,Desktop,LATAM,Organic,Returning,Pricing,0.1715152489360717,0.0,null,inconclusive,0.5569447615243455,0.587385601893116,0.0019766034691407752,0
13,14,24790,24790,4162,4211,0.16789,0.169867,0.001977,1725,292,284,1.0055,Desktop,LATAM,Organic,Returning,Pricing,0.1715152489360717,0.0,null,inconclusive,0.5569447615243455,0.587385601893116,0.0019766034691407752,0
14,1,1806,1806,111,104,0.061462,0.057586,-0.003876,1806,111,104,0.0757,Mobile,US,Organic,Returning,Landing Page,0.06609764881530694,-0.01840260521082594,negative,control_wins,4.218847493575595e-15,-7.851251827179758,-0.016704948841094178,0
14,2,3386,3386,200,186,0.059067,0.054932,-0.004135,1580,89,82,0.1419,Mobile,US,Organic,Returning,Landing Page,0.06609764881530694,-0.01840260521082594,negative,control_wins,4.218847493575595e-15,-7.851251827179758,-0.016704948841094178,0
14,3,5123,5123,296,269,0.057779,0.052508,-0.00527,1737,96,83,0.2146,Mobile,US,Organic,Returning,Landing Page,0.06609764881530694,-0.01840260521082594,negative,control_wins,4.218847493575595e-15,-7.851251827179758,-0.016704948841094178,0
14,4,6844,6844,404,345,0.05903,0.050409,-0.008621,1721,108,76,0.2867,Mobile,US,Organic,Returning,Landing Page,0.06609764881530694,-0.01840260521082594,negative,control_wins,4.218847493575595e-15,-7.851251827179758,-0.016704948841094178,0
14,5,8363,8363,524,411,0.062657,0.049145,-0.013512,1519,120,66,0.3504,Mobile,US,Organic,Returning,Landing Page,0.06609764881530694,-0.01840260521082594,negative,control_wins,4.218847493575595e-15,-7.851251827179758,-0.016704948841094178,0
14,6,10114,10114,644,495,0.063674,0.048942,-0.014732,1751,120,84,0.4237,Mobile,US,Organic,Returning,Landing Page,0.06609764881530694,-0.01840260521082594,negative,control_wins,4.218847493575595e-15,-7.851251827179758,-0.016704948841094178,0
14,7,11724,11724,755,575,0.064398,0.049045,-0.015353,1610,111,80,0.4912,Mobile,US,Organic,Returning,Landing Page,0.06609764881530694,-0.01840260521082594,negative,control_wins,4.218847493575595e-15,-7.851251827179758,-0.016704948841094178,0
14,8,13200,13200,845,646,0.064015,0.048939,-0.015076,1476,90,71,0.553,Mobile,US,Organic,Returning,Landing Page,0.06609764881530694,-0.01840260521082594,negative,control_wins,4.218847493575595e-15,-7.851251827179758,-0.016704948841094178,0
14,9,15134,15134,958,748,0.063301,0.049425,-0.013876,1934,113,102,0.634,Mobile,US,Organic,Returning,Landing Page,0.06609764881530694,-0.01840260521082594,negative,control_wins,4.218847493575595e-15,-7.851251827179758,-0.016704948841094178,0
14,10,16911,16911,1077,834,0.063686,0.049317,-0.014369,1777,119,86,0.7085,Mobile,US,Organic,Returning,Landing Page,0.06609764881530694,-0.01840260521082594,negative,control_wins,4.218847493575595e-15,-7.851251827179758,-0.016704948841094178,0
14,11,18808,18808,1215,921,0.0646,0.048969,-0.015632,1897,138,87,0.7879,Mobile,US,Organic,Returning,Landing Page,0.06609764881530694,-0.01840260521082594,negative,control_wins,4.218847493575595e-15,-7.851251827179758,-0.016704948841094178,0
14,12,20603,20603,1343,1012,0.065185,0.049119,-0.016066,1795,128,91,0.8631,Mobile,US,Organic,Returning,Landing Page,0.06609764881530694,-0.01840260521082594,negative,control_wins,4.218847493575595e-15,-7.851251827179758,-0.016704948841094178,0
14,13,22234,22234,1454,1087,0.065395,0.048889,-0.016506,1631,111,75,0.9315,Mobile,US,Organic,Returning,Landing Page,0.06609764881530694,-0.01840260521082594,negative,control_wins,4.218847493575595e-15,-7.851251827179758,-0.016704948841094178,0
14,14,23945,23945,1577,1177,0.065859,0.049154,-0.016705,1711,123,90,1.0031,Mobile,US,Organic,Returning,Landing Page,0.06609764881530694,-0.01840260521082594,negative,control_wins,4.218847493575595e-15,-7.851251827179758,-0.016704948841094178,0
15,1,1569,1569,106,146,0.067559,0.093053,0.025494,1569,106,146,0.0678,Mobile,US,Paid,Returning,CTA,0.06091024442520711,0.028094898912251847,positive,treatment_wins,0.0,11.548566480524848,0.027773102171351628,1
15,2,3207,3207,209,294,0.06517,0.091674,0.026505,1638,103,148,0.1386,Mobile,US,Paid,Returning,CTA,0.06091024442520711,0.028094898912251847,positive,treatment_wins,0.0,11.548566480524848,0.027773102171351628,1
15,3,4768,4768,305,433,0.063968,0.090814,0.026846,1561,96,139,0.206,Mobile,US,Paid,Returning,CTA,0.06091024442520711,0.028094898912251847,positive,treatment_wins,0.0,11.548566480524848,0.027773102171351628,1
15,4,6520,6520,402,594,0.061656,0.091104,0.029448,1752,97,161,0.2817,Mobile,US,Paid,Returning,CTA,0.06091024442520711,0.028094898912251847,positive,treatment_wins,0.0,11.548566480524848,0.027773102171351628,1
15,5,8334,8334,515,754,0.061795,0.090473,0.028678,1814,113,160,0.3601,Mobile,US,Paid,Returning,CTA,0.06091024442520711,0.028094898912251847,positive,treatment_wins,0.0,11.548566480524848,0.027773102171351628,1
15,6,10101,10101,603,935,0.059697,0.092565,0.032868,1767,88,181,0.4365,Mobile,US,Paid,Returning,CTA,0.06091024442520711,0.028094898912251847,positive,treatment_wins,0.0,11.548566480524848,0.027773102171351628,1
15,7,11996,11996,723,1096,0.06027,0.091364,0.031094,1895,120,161,0.5184,Mobile,US,Paid,Returning,CTA,0.06091024442520711,0.028094898912251847,positive,treatment_wins,0.0,11.548566480524848,0.027773102171351628,1
15,8,13536,13536,829,1215,0.061244,0.089761,0.028517,1540,106,119,0.5849,Mobile,US,Paid,Returning,CTA,0.06091024442520711,0.028094898912251847,positive,treatment_wins,0.0,11.548566480524848,0.027773102171351628,1
